"stateDist","abroadPrcnt","recentArrivalPrcnt","totalPopBirthPlace","prcntForeignBorn","prcntExAliens","totalHouseholds","under10k","over10k","over15k","over25k","over35k","over50k","over75k","over100k","over150k","over200k","meanIncome","medianIncome","totalEmploymentPop","prcntUnemp","prcntNotEmploy","prcntBA","prcntHS","totalPopRaceFile","prcntAsian","prcntBlack","prcntBlackNotHisp","prcntHisp","prcntMulti","prcntWhite","prcntWhiteAll","prcntNotHisp","prcntOld","medianAge","gini","sponID","icpsr","state","district","lastName","firstName","middleName","age","gender","party","numberTerms","daysServed","fracServed","cd","statenm","dwnom1","dwnom2","comPower","chair","rank","comName","numCom","rankChair","black","hispanic","numSpon","numCosp","numPassH","numEnact","passPrcnt","congNum","partyControl","demSeats","repSeats","otherSeats","ses","sesNorm"
"3057","SC.5",1.3,16.8,655642,1.8,36.42027,246986,13,87.1,79.9,65.4,51.3,33.4,14.4,6.4,2.1,1.1,45314,35852,501117,4.3,36.3,14.9,71.6,655525,0.7,31,NA,1.8,0.8,65.7,67.2,98.2,14.2,35.5,0.4562225,400386,"15064","SC",5,"Spratt","John","McKee",52,"M","Democrat",7,639,1,5," SOUTH C",-0.224,0.305,NA,NA,NA,NA,NA,NA,0,0,8,120,0,0,0,104,"R",206,228,1,-0.8289206,16.52874
"3058","SC.6",1.2,14.5,599944,1.5,35.34196,219399,19.2,80.7,71.2,54.3,40.7,24.8,10.4,4.8,1.8,1,39650,27865,460268,5.4,42.9,14.2,68.3,600226,0.6,61.3,NA,1.4,0.7,36.7,37.7,98.6,14.6,34.9,0.4962227,400075,"39301","SC",6,"Clyburn","James","E.",54,"M","Democrat",2,639,1,6," SOUTH C",-0.469,0.285,NA,NA,NA,NA,NA,NA,1,0,4,163,0,0,0,104,"R",206,228,1,-1.031312,12.42951
"3059","SD.0",1,22.1,754844,1.8,40.40015,290336,10.6,89.2,81.5,65.4,50.3,31.3,12.8,5.9,2.1,1.1,43382,35282,577129,3,31.6,21.5,84.6,754844,0.8,0.9,NA,1.4,1.3,88,89.9,98.6,16.6,35.6,0.4462678,300058,"15425","SD",0,"Johnson","Tim","P.",48,"M","Democrat",5,639,1,1," SOUTH D",-0.241,0.1,NA,NA,NA,NA,NA,NA,0,0,37,187,1,1,2.702703,104,"R",206,228,1,-0.6078766,21.00575
"3060","TN.1",0.7,18.5,628415,1.3,41.40664,257176,13.9,86.2,77.4,60.5,44.9,26.7,11,5.2,2,1.1,41423,31373,505726,3.4,40.2,15,72.1,628443,0.5,2.2,NA,1,0.8,95.6,97,99,17.4,38.6,0.4689602,408976,"10616","TN",1,"Quillen","James","Henry",78,"M","Republican",17,639,1,1," TENNESS",0.251,0.283,NA,NA,NA,NA,NA,NA,0,0,3,116,0,0,0,104,"R",206,228,1,-0.9704463,13.66229
"3061","TN.2",1.1,20,636366,2.1,40.75123,259598,11.7,88.3,81.1,66.3,52.5,35.5,17.4,9,3.3,1.8,49085,36879,507161,3.1,36.6,23.4,79.1,636383,1.2,6.6,NA,1.4,1.1,90,91.7,98.6,15.7,36.8,0.4862991,400116,"15455","TN",2,"Duncan","John","J.",47,"M","Republican",5,639,1,2," TENNESS",0.698,0.378,NA,NA,NA,NA,NA,NA,0,0,18,164,4,1,5.555556,104,"R",206,228,1,-0.3270604,26.69338
"3062","TN.3",1.1,16.9,595914,2.3,42.00968,239575,12.5,87.4,79.8,64.5,50.2,33.1,15.4,7.7,2.8,1.5,47933,35187,473163,3.4,38.7,19,75.9,595855,1.1,12.3,NA,1.5,1.1,84.4,86.2,98.5,16.7,37.8,0.4801333,400421,"29567","TN",3,"Wamp","Zach"," ",37,"M","Republican",1,639,1,3," TENNESS",0.589,0.193,NA,NA,NA,NA,NA,NA,0,0,2,141,0,0,0,104,"R",206,228,1,-0.606033,21.04309
"3063","TN.4",1.1,16.6,635341,1.9,26.22591,250573,14.7,85.4,76.2,59.6,43.8,26.2,10.4,4.8,1.7,1,40928,30707,501641,3.2,41.5,10.9,67.2,635355,0.4,3.6,NA,2.1,0.9,93.1,95,97.9,17.5,37.7,0.4669438,400547,"29568","TN",4,"Hilleary","Van"," ",35,"M","Republican",1,639,1,4," TENNESS",0.674,0.408,NA,NA,NA,NA,NA,NA,0,0,2,84,0,0,0,104,"R",206,228,1,-1.176167,9.495631
"3064","TN.5",3.3,22,607764,6.7,24.5836,250689,10.1,90,84.2,70.7,55.9,38.2,19.1,10.1,4,2.3,52677,39629,485205,3.5,32.7,28.8,80.8,607853,2.6,25.6,NA,4.5,1.9,66.4,69.8,95.5,13.2,34.2,0.4860537,400548,"15450","TN",5,"Clement","Robert"," ",51,"M","Democrat",5,639,1,5," TENNESS",-0.193,0.373,NA,NA,NA,NA,NA,NA,0,0,4,143,1,0,0,104,"R",206,228,1,-0.01706729,32.97195
"3065","TN.6",1.2,27.1,738492,2.8,36.3303,276909,8.8,91.3,85.8,73.9,61.2,44.1,23.2,12.2,4.4,2.3,57431,44511,567646,2.9,31.3,22.8,78.7,738663,1.2,6,NA,2.2,0.9,89.9,91.9,97.8,12.3,35.1,0.4709576,400155,"15100","TN",6,"Gordon","Barton","Jennings",45,"M","Democrat",6,639,1,6," TENNESS",-0.191,0.331,NA,NA,NA,NA,NA,NA,0,0,6,122,0,0,0,104,"R",206,228,1,-0.1044835,31.20143
"3066","TN.7",1.9,22.4,728880,3.1,43.22808,272465,8.2,91.9,86.7,74.8,61.5,44,22.7,12,4.4,2.4,57409,44237,554240,2.7,32.2,22.8,81.5,728956,1.8,16,NA,2.5,1.4,79,81.4,97.5,12.1,34.5,0.469075,400549,"29569","TN",7,"Bryant","Ed"," ",46,"M","Republican",1,639,1,7," TENNESS",0.535,0.372,NA,NA,NA,NA,NA,NA,0,0,10,173,1,0,0,104,"R",206,228,1,-0.1259416,30.76682
"3067","TN.8",1,17.5,605006,1.6,36.11623,231074,12.9,87.1,79.1,63.8,49.4,31.4,12.9,5.9,1.9,1,44603,34456,465980,3.9,38.2,13.4,72.8,604894,0.7,23.8,NA,1.6,0.9,73.4,74.9,98.4,15.7,36,0.4542419,400395,"15628","TN",8,"Tanner","John","S.",50,"M","Democrat",4,639,1,8," TENNESS",-0.152,0.712,NA,NA,NA,NA,NA,NA,0,0,2,84,0,0,0,104,"R",206,228,1,-0.9591382,13.89132
"3068","TN.9",1.9,10.2,513105,3.6,26.24121,196170,16.5,83.5,75,58.9,44.2,28.3,13.2,6.9,3,1.8,44836,30792,385147,5.8,38.9,19.5,74.2,512881,1.4,66.6,NA,2.8,0.9,29.1,30.8,97.2,13.3,32.2,0.5186465,404213,"14224","TN",9,"Ford","Harold","Eugene",49,"M","Democrat",11,639,1,9," TENNESS",-0.423,-0.097,NA,NA,NA,NA,NA,NA,1,0,0,58,0,0,NA,104,"R",206,228,1,-0.678501,19.57533
"3069","TX.1",1.3,21.2,622588,4.2,28.73347,236727,14.3,85.7,76.6,60.3,46.1,29.2,12.8,6,2.2,1.3,43536,31909,483515,3.9,42.7,15.3,75.1,622475,0.5,17.3,NA,7.3,1.3,73.9,78.2,92.7,17.9,36.9,0.4837716,402454,"15129","TX",1,"Chapman","Jim"," ",49,"M","Democrat",6,639,1,1," TEXAS  ",-0.221,0.697,NA,NA,NA,NA,NA,NA,0,0,5,83,1,0,0,104,"R",206,228,1,-0.8800284,15.49361
"3070","TX.10",6,27.1,791308,15.4,26.2001,312402,8.4,91.5,86.5,75.2,62.5,46.5,26.8,15.6,6.4,3.4,60399,46276,622700,3,27.8,40.4,84.4,791117,5.2,10.1,NA,28.8,2.9,55.4,69.9,71.2,7.9,30.1,0.498387,400111,"29571","TX",10,"Doggett","Lloyd","A.",48,"M","Democrat",1,639,1,10," TEXAS  ",-0.374,-0.285,NA,NA,NA,NA,NA,NA,0,0,0,5,0,0,NA,104,"R",206,228,1,0.8225752,49.978
"3071","TX.11",3.5,27.3,663421,6.3,40.02219,235939,11.7,88.5,81,65.5,49.8,31.5,13.9,6.5,2.3,1.3,43210,34730,502130,3.7,36.6,17.4,78.9,663275,2.1,17.3,NA,16.4,2.7,63.6,72.4,83.6,13.7,31.3,0.462293,400118,"29144","TX",11,"Edwards","Thomas"," ",43,"M","Democrat",3,639,1,11," TEXAS  ",-0.207,0.531,NA,NA,NA,NA,NA,NA,0,0,4,70,0,0,0,104,"R",206,228,1,-0.7406401,18.31677
"3072","TX.12",3.7,19,661805,12.9,27.41327,237394,9.1,90.9,84.6,70.3,55.7,36.8,16.6,7.7,2.4,1.3,48622,38908,497782,3.4,35.5,16.4,73,661753,2.5,9,NA,25,2.5,62.5,76.6,75,12.5,32.6,0.4407062,404503,"15636","TX",12,"Geren","Preston","M.",42,"M","Democrat",4,639,1,12," TEXAS  ",-0.037,0.802,NA,NA,NA,NA,NA,NA,0,0,6,174,0,0,0,104,"R",206,228,1,-0.6686617,19.77461
"3073","TX.13",2.1,22.8,598347,6.6,34.14085,219333,14.1,85.9,76.6,59,43.5,26.3,11.1,5.2,1.8,1,39669,30483,458285,3.8,39.8,15.7,72.8,597401,1.7,9,NA,24.6,2.3,63.8,76.3,75.4,15.8,33.3,0.4695048,400404,"29572","TX",13,"Thornberry","Mac","M.",36,"M","Republican",1,639,1,13," TEXAS  ",0.627,0.35,NA,NA,NA,NA,NA,NA,0,0,8,163,0,0,0,104,"R",206,228,1,-0.9354279,14.37155
"3074","TX.14",1.8,23,688073,6.6,31.08318,246959,11.3,88.7,81.2,67,53.7,36.9,18.1,9,2.9,1.4,48393,37755,524576,3.6,38,17.5,74.7,688604,1,9.5,NA,27.9,2.1,61.2,77.5,72.1,15.1,34.9,0.4684874,406625,"15611","TX",14,"Laughlin","Gregory","H.",52,"M","Republican",4,639,1,14," TEXAS  ",0.507,0.712,NA,NA,NA,NA,NA,NA,0,0,4,129,0,0,0,104,"R",206,228,1,-0.5560023,22.05641
"3075","TX.14",1.8,23,688073,6.6,31.08318,246959,11.3,88.7,81.2,67,53.7,36.9,18.1,9,2.9,1.4,48393,37755,524576,3.6,38,17.5,74.7,688604,1,9.5,NA,27.9,2.1,61.2,77.5,72.1,15.1,34.9,0.4684874,406625,"15611","TX",14,"Laughlin","Gregory","H.",52,"M","Republican",4,639,1,14," TEXAS  ",-0.102,0.912,NA,NA,NA,NA,NA,NA,0,0,4,129,0,0,0,104,"R",206,228,1,-0.5560023,22.05641
"3076","TX.15",3.6,12.5,780384,22.7,29.58465,225122,18.2,81.8,70.5,52.3,37.7,23,10,4.8,1.6,0.9,36976,26326,550178,5.6,47.6,12.8,55.6,780310,0.7,1.9,NA,78.9,2.2,18.4,78.9,21.1,12.3,28.7,0.49462,403308,"10716","TX",15,"de la Garza","Eligio","II",67,"M","Democrat",16,639,1,15," TEXAS  ",-0.293,0.804,NA,NA,NA,NA,NA,NA,0,1,6,64,0,0,0,104,"R",206,228,1,-1.109933,10.83715
"3077","TX.16",5.1,9.3,620679,27.4,42.39272,193970,14.3,85.7,76.6,59.1,44.5,28.2,13,6.5,2.3,1.3,41512,30876,447791,5.1,43.8,17.1,65.7,620847,1.4,3.4,NA,78,3.2,17.2,77.2,22,12.2,30.4,0.4899396,402750,"15018","TX",16,"Coleman","Ronald","D'Emory",53,"M","Democrat",7,639,1,16," TEXAS  ",-0.456,0.507,NA,NA,NA,NA,NA,NA,0,0,10,126,2,1,10,104,"R",206,228,1,-0.7924333,17.26775
"3078","TX.17",1.9,24.7,619097,4.6,36.76496,228934,13,86.9,78.1,61.1,45.9,28.4,12.1,5.7,2,1.1,41298,31985,479419,3.8,41.3,15.5,74.3,618958,0.8,4.3,NA,20.7,1.9,73.4,85.8,79.3,17.8,36.3,0.4671781,400389,"14664","TX",17,"Stenholm","Charles","W.",56,"M","Democrat",9,639,1,17," TEXAS  ",-0.048,1.028,NA,NA,NA,NA,NA,NA,0,0,0,148,0,0,NA,104,"R",206,228,1,-0.9012907,15.06296
"3079","TX.18",4.7,8.3,606285,19,25.43729,217492,16.4,83.5,75.5,59.9,45.7,30.2,15,8.1,3,1.5,46594,31622,459984,5.7,40.4,18.6,65.5,606441,3.4,40.9,NA,33.4,2.6,22.3,40.9,66.6,11.5,31.8,0.5094996,400199,"29573","TX",18,"Jackson Lee","Sheila"," ",44,"F","Democrat",1,639,1,18," TEXAS  ",-0.403,-0.104,NA,NA,NA,NA,NA,NA,1,0,2,143,0,0,0,104,"R",206,228,1,-0.6407577,20.33978
"3080","TX.19",1.3,21.2,606426,6.4,36.67492,229191,11,89.1,81.6,66,51.4,34,15.8,7.8,3,1.6,46316,35939,459574,3.4,34.7,22.1,78.7,607535,1.2,3.3,NA,26.1,2,68.7,82.8,73.9,13.9,32.9,0.4753209,400079,"15093","TX",19,"Combest","Larry"," ",49,"M","Republican",6,639,1,19," TEXAS  ",0.463,0.772,NA,NA,NA,NA,NA,NA,0,0,8,120,3,2,25,104,"R",206,228,1,-0.4527905,24.14685
"3081","TX.2",1.8,21.7,669700,5,27.14764,239246,14.2,85.7,77.2,61,46.2,29.2,12.3,5.6,1.7,0.9,42685,32081,519163,3.8,46.3,11.6,71.7,669591,0.6,15.8,NA,10.1,1.3,72.8,78.8,89.9,16.2,35.8,0.4615268,411725,"14062","TX",2,"Wilson","Charles"," ",61,"M","Democrat",12,639,1,2," TEXAS  ",-0.152,0.572,NA,NA,NA,NA,NA,NA,0,0,8,122,1,0,0,104,"R",206,228,1,-1.0639,11.76949
"3082","TX.20",3.4,14.1,624579,13.1,38.60653,215051,12.9,87.2,79.2,61.9,45.8,27.3,10.8,4.7,1.4,0.7,39185,32012,464846,4,38,16.2,71.2,624384,2,6.5,NA,67,4.2,24.6,69.9,33,11.8,30,0.4385072,404634,"10520","TX",20,"González","Henry","Barbosa",78,"M","Democrat",18,639,1,20," TEXAS  ",-0.447,0.363,NA,NA,NA,NA,NA,NA,0,1,7,117,0,0,0,104,"R",206,228,1,-0.926355,14.55531
"3083","TX.21",1.8,30.4,800376,6,45.98801,307063,6,94.1,89.5,78.9,67,50.3,27.9,14.9,5.1,2.4,59902,50211,616077,2.3,33.6,32.2,88.2,801078,2.1,3.6,NA,18.3,2.1,75.4,88.3,81.7,15.6,36.8,0.4479794,400381,"15445","TX",21,"Smith","Lamar","S.",47,"M","Republican",5,639,1,21," TEXAS  ",0.484,0.233,NA,NA,NA,NA,NA,NA,0,0,11,180,3,0,0,104,"R",206,228,1,0.5098403,43.64389
"3084","TX.22",4.6,22.5,784705,19.2,42.86864,264404,5.4,94.6,90.9,81.8,70.8,55.6,34.2,20.1,6.9,3,67593,55387,580297,3.3,32.4,33.3,83.3,784759,10.8,15.2,NA,22.3,2.8,51.2,65,77.7,8.7,33.5,0.4508552,400104,"15094","TX",22,"DeLay","Thomas","Dale",47,"M","Republican",6,639,1,22," TEXAS  ",0.653,0.288,NA,NA,NA,NA,NA,NA,0,0,13,117,2,0,0,104,"R",206,228,1,0.8284977,50.09795
"3085","TX.23",3.7,15.2,763525,19.1,38.22763,238857,13.2,86.8,78.5,63.2,49.6,35,18.8,10.8,4,2,49570,34609,542398,4.6,41.2,21.2,66.2,762627,1.3,3,NA,66.3,2.7,29.2,79.4,33.7,11.1,30.5,0.5144723,400037,"39302","TX",23,"Bonilla","Henry"," ",41,"M","Republican",2,639,1,23," TEXAS  ",0.449,0.267,NA,NA,NA,NA,NA,NA,0,1,3,107,0,0,0,104,"R",206,228,1,-0.3635477,25.95437
"3086","TX.24",5.9,16.1,680264,19.1,22.3842,224436,10.5,89.5,82.8,68.5,54.4,36.4,17,7.9,2.4,1.1,48376,38209,492774,4.3,35.2,15.1,68.2,680808,2.9,21.7,NA,34.5,2.9,40.2,57.6,65.5,9.6,29.8,0.4453243,400143,"14626","TX",24,"Frost","Jonas"," ",53,"M","Democrat",9,639,1,24," TEXAS  ",-0.293,0.317,NA,NA,NA,NA,NA,NA,0,0,3,418,1,1,33.33333,104,"R",206,228,1,-0.7085593,18.96653
"3087","TX.25",6.1,11.3,662093,22.2,28.70966,241023,9.7,90.2,83.7,69.6,54.9,38.2,21,11.9,4.9,2.8,55216,38847,486528,4.6,33.5,25.4,75.7,662264,5.9,24.4,NA,31.1,2.9,38.5,55.8,68.9,9.1,30.4,0.5083035,400550,"29574","TX",25,"Bentsen","Ken"," ",35,"M","Democrat",1,639,1,25," TEXAS  ",-0.268,0.129,NA,NA,NA,NA,NA,NA,0,0,5,137,0,0,0,104,"R",206,228,1,-0.084771,31.60069
"3088","TX.26",5.7,30.8,845882,15.8,25.96394,330068,4.2,95.8,92.8,84.8,74.6,59.9,40,26.7,12.4,7,82587,61208,642859,2.4,25.8,44.2,88.7,845541,5.2,6.4,NA,17.1,2.2,70.5,81.6,82.9,8.4,32.7,0.5037772,400551,"15125","TX",26,"Armey","Richard","K.",54,"M","Republican",6,639,1,26," TEXAS  ",0.679,0.101,NA,NA,NA,NA,NA,NA,0,0,1,59,0,0,0,104,"R",206,228,1,1.555872,64.83014
"3089","TX.27",2.8,12.5,664305,16.2,36.50004,212392,15.4,84.6,75.4,58.8,44.9,29.1,13.5,6.4,2.2,1.3,42326,31016,480585,5.3,42.8,16.1,64.9,664428,1,2.5,NA,70.5,2.7,25.8,78.7,29.5,13.2,31,0.4937548,400302,"15049","TX",27,"Ortiz","Solomon","P.",57,"M","Democrat",7,639,1,27," TEXAS  ",-0.244,0.687,NA,NA,NA,NA,NA,NA,0,1,4,64,1,1,25,104,"R",206,228,1,-0.8148707,16.81331
"3090","TX.28",2.2,11.7,646436,11.7,37.43968,208114,14.8,85.1,76.1,59,43.5,26.4,10.4,4.4,1.2,0.7,38520,30734,466077,4.6,42.7,9.8,64.1,646161,1.1,8.6,NA,65,3.2,25.3,69.5,35,13,31.5,0.4511731,410695,"39303","TX",28,"Tejeda","Frank","Mariano",49,"M","Democrat",2,639,1,28," TEXAS  ",-0.265,0.869,NA,NA,NA,NA,NA,NA,0,1,4,86,1,1,25,104,"R",206,228,1,-1.224452,8.51767
"3091","TX.29",6.6,6.8,672723,30.8,24.79633,203505,12.2,87.8,80,62.8,46.3,28.4,11.6,4.8,1.4,0.7,41884,32218,472672,5.2,41.3,8.4,52.9,672591,2.6,16.1,NA,60.9,3.5,20.4,53.8,39.1,7.8,27.5,0.4354978,400160,"39304","TX",29,"Green","Gene","Eugene",47,"M","Democrat",2,639,1,29," TEXAS  ",-0.301,0.373,NA,NA,NA,NA,NA,NA,0,0,1,334,0,0,0,104,"R",206,228,1,-1.234407,8.31606
"3092","TX.3",5.3,26.6,835499,17.1,31.2785,307483,3.9,96.2,93.2,85.3,74.7,59.4,37.8,22.9,8.8,4.2,74388,60357,621669,2.7,25.6,39.4,88.2,835040,8.7,10.1,NA,15.4,2.5,65,75,84.6,7.4,32.4,0.4577664,400206,"29143","TX",3,"Johnson","Sam","Robert",64,"M","Republican",3,639,1,3," TEXAS  ",0.659,0.619,NA,NA,NA,NA,NA,NA,0,0,2,165,0,0,0,104,"R",206,228,1,1.250758,58.65039
"3093","TX.30",7.2,11.9,633626,22.1,18.22177,214879,13.1,86.9,80.2,64.5,48.8,31.4,14,6.7,2.4,1.3,45821,33973,467578,5.1,38,15.5,64,633860,2.8,39.8,NA,34.7,2.6,22.5,39.9,65.3,9.5,29.6,0.4700103,400204,"39305","TX",30,"Johnson","Eddie","Bernice",59,"F","Democrat",2,639,1,30," TEXAS  ",-0.466,0.217,NA,NA,NA,NA,NA,NA,1,0,2,155,0,0,0,104,"R",206,228,1,-0.8197498,16.71448
"3094","TX.4",1.5,24.1,706797,5,28.39706,262056,9.2,90.8,84.2,71.2,57.8,40.3,20,9.8,3.4,1.7,52549,41131,539931,3.1,36.1,19.4,79.9,707329,0.8,8,NA,8.8,1.7,81.1,86.6,91.2,15.3,35.9,0.4599748,400165,"14828","TX",4,"Hall","Ralph","M.",71,"M","Democrat",8,639,1,4," TEXAS  ",0.085,1.003,NA,NA,NA,NA,NA,NA,0,0,3,145,0,0,0,104,"R",206,228,1,-0.39106,25.39713
"3095","TX.5",4.3,17.5,657679,13.5,22.12761,244582,10.7,89.3,82.3,67.5,52.1,35,17.3,9.1,3.5,2,50250,36451,505702,3.7,39.2,19.7,72.1,657495,1.7,17.8,NA,23,2.2,56.7,68.9,77,13.4,33.3,0.4883864,401947,"15013","TX",5,"Bryant","John","Wiley",47,"M","Democrat",7,639,1,5," TEXAS  ",-0.381,0.13,NA,NA,NA,NA,NA,NA,0,0,6,151,0,0,0,104,"R",206,228,1,-0.4937653,23.31695
"3096","TX.6",2.2,24.7,759666,7.4,44.37429,289171,3.9,96,92.9,84.8,74,57.9,34.6,18.9,6.2,2.9,68232,57661,572748,2.4,25.6,34.8,91.3,759418,4.3,8.5,NA,9.6,2.1,76.6,83.6,90.4,9.2,34,0.4284373,400018,"15085","TX",6,"Barton","Joe","Linus",45,"M","Republican",6,639,1,6," TEXAS  ",0.623,0.352,NA,NA,NA,NA,NA,NA,0,0,16,183,2,1,6.25,104,"R",206,228,1,0.9115074,51.77923
"3097","TX.7",6.8,15.6,772076,22.4,32.33939,294681,5,95.2,91.5,82.3,71.2,55.8,35.9,22.9,9.7,5.2,74206,56234,582226,3,28.6,41.7,86.2,772147,8.1,8,NA,23.6,3,59.8,74.8,76.4,8.4,32.8,0.4945544,400567,"13002","TX",7,"Archer","Bill"," ",66,"M","Republican",13,639,1,7," TEXAS  ",0.506,0.572,NA,NA,NA,NA,NA,NA,0,0,31,87,11,6,19.35484,104,"R",206,228,1,1.270177,59.0437
"3098","TX.8",3.1,27.4,776609,8.2,34.38508,278999,8.1,91.8,86.9,77.2,67.3,52.7,32.5,19.4,7.5,3.6,67150,52418,589387,3.2,32,32.2,86.3,776623,2.9,5.6,NA,11.3,1.8,79.4,87.2,88.7,9.9,32.7,0.4881682,404068,"14822","TX",8,"Fields","Jack","Milton",42,"M","Republican",8,639,1,8," TEXAS  ",0.574,0.3,NA,NA,NA,NA,NA,NA,0,0,13,169,2,2,15.38462,104,"R",206,228,1,0.707255,47.64232
"3099","TX.9",2.1,17.9,636867,7.8,36.51502,237821,10.8,89.2,82.1,69.4,57,41.3,22.4,11.3,3.3,1.6,53968,41105,487922,4.2,38.4,20.4,80.6,636960,3.1,22.1,NA,14.4,1.9,59.8,68.9,85.6,13.4,35,0.4697898,410396,"29570","TX",9,"Stockman","Steve"," ",38,"M","Republican",1,639,1,9," TEXAS  ",1,-0.001,NA,NA,NA,NA,NA,NA,0,0,13,218,0,0,0,104,"R",206,228,1,-0.2441656,28.37232
"3100","UT.1",2.2,25.2,765264,4.8,32.14941,240599,5.9,94.1,89.2,77,63.1,43.3,20.4,9.5,2.8,1.3,52263,44501,542523,3.5,31.7,23.7,88.4,765156,1.7,1.2,NA,7.7,1.9,87.9,92.8,92.3,11.4,27.2,0.4116799,400552,"14829","UT",1,"Hansen","James","V.",62,"M","Republican",8,639,1,1," UTAH   ",0.511,0.364,NA,NA,NA,NA,NA,NA,0,0,25,139,7,3,12,104,"R",206,228,1,-0.185143,29.56776
"3101","UT.2",3.5,15.7,701982,8.2,34.20388,236963,5.5,94.6,90.4,80,67.9,50.3,27.7,14.8,5.1,2.6,61255,50215,520010,2.9,28.6,31.6,89.8,702102,2.8,1.2,NA,8.7,2.2,85.3,91.4,91.3,10.1,29.4,0.447731,411214,"29575","UT",2,"Greene Waldholtz","Enid"," ",36,"F","Republican",1,639,1,2," UTAH   ",0.487,0.005,NA,NA,NA,NA,NA,NA,0,0,3,129,0,0,0,104,"R",206,228,1,0.4749198,42.93662
"3102","UT.3",4,21.3,765923,8.4,25.95036,224371,6.6,93.4,87.9,74.9,61,41.3,19.1,8.9,2.9,1.4,51156,42782,537746,3.8,32.6,22.9,84.8,765911,2,0.9,NA,10.7,2.2,82.5,89.1,89.3,8.9,25.1,0.4242162,408364,"29146","UT",3,"Orton","William"," ",46,"M","Democrat",3,639,1,3," UTAH   ",-0.084,0.607,NA,NA,NA,NA,NA,NA,0,0,11,85,0,0,0,104,"R",206,228,1,-0.2760505,27.72653
"3103","VA.1",2.2,29.4,708716,3.7,54.18762,262252,6.3,93.7,88.7,77.7,64.9,47.7,25.3,12.4,3.7,1.7,54990,47505,547237,3,34.1,25.4,83.4,709060,2,20.5,NA,2.8,1.8,74.1,76.8,97.2,14.5,36.5,0.4295754,400569,"15003","VA",1,"Bateman","Herbert","H.",66,"M","Republican",7,639,1,1," VIRGINI",0.259,0.358,NA,NA,NA,NA,NA,NA,0,0,9,86,1,0,0,104,"R",206,228,1,0.09976888,35.33834
"3104","VA.10",3.5,29.7,792605,10.6,43.50056,285288,3.8,96.3,93.6,87.1,78.7,65.3,44.2,28.3,11.4,5.3,81683,67361,594175,1.8,26.1,39.1,87.1,792534,6,7.3,NA,5.6,2.2,80.4,85.1,94.4,9.6,35,0.4587517,400435,"14869","VA",10,"Wolf","Frank","R.",55,"M","Republican",8,639,1,10," VIRGINI",0.338,0.032,NA,NA,NA,NA,NA,NA,0,0,15,128,4,4,26.66667,104,"R",206,228,1,1.512254,63.9467
"3105","VA.11",8.1,25.8,649477,25,38.56399,230804,3,97,95.1,90,82.9,70.2,48.9,32.1,12.8,5.3,83676,73186,500667,2.1,26.5,48,89.2,649553,13.7,12.2,NA,12.9,4.1,60.3,69.8,87.1,9.4,34.7,0.4358178,400098,"29576","VA",11,"Davis","Thomas","M.",45,"M","Republican",1,639,1,11," VIRGINI",0.301,-0.185,NA,NA,NA,NA,NA,NA,0,0,12,226,5,3,25,104,"R",206,228,1,2.10463,75.94463
"3106","VA.2",2.9,29.4,573899,6.5,56.52947,208089,6.1,93.8,89.3,77.8,63.5,44.1,21.5,10.9,3.7,2,52572,45075,440718,3,27.8,26.7,88.5,574058,5.5,24.2,NA,4.3,2.7,65.6,69.6,95.7,10.7,31.7,0.4377886,400603,"15437","VA",2,"Pickett","Owen","B.",64,"M","Democrat",5,639,1,2," VIRGINI",-0.16,0.699,NA,NA,NA,NA,NA,NA,0,0,11,131,0,0,0,104,"R",206,228,1,-0.006248767,33.19107
"3107","VA.3",1.9,24.8,568494,3.3,44.03541,225354,14.3,85.6,77.6,61.5,46.5,29.6,12.5,5.5,1.7,0.9,41420,32258,436763,4.7,35.4,18,75.7,567683,1.8,57.7,NA,2.7,1.9,37.5,39.6,97.3,13.2,33.3,0.4598025,400364,"39307","VA",3,"Scott","Robert","C.",47,"M","Democrat",2,639,1,3," VIRGINI",-0.451,0.102,NA,NA,NA,NA,NA,NA,1,0,1,100,1,0,0,104,"R",206,228,1,-0.7743856,17.63329
"3108","VA.4",1.4,26.4,645478,2.4,56.06898,233895,9.6,90.6,84.4,71.7,58.3,40.6,19,8.7,2.4,1.1,49632,41369,495197,3.1,37.2,18,76.9,645733,1.5,39.7,NA,1.8,1.3,56.6,58.4,98.2,14,35.8,0.4322679,400609,"15060","VA",4,"Sisisky","Norman"," ",67,"M","Democrat",7,639,1,4," VIRGINI",-0.11,0.497,NA,NA,NA,NA,NA,NA,0,0,0,84,0,0,NA,104,"R",206,228,1,-0.4954299,23.28323
"3109","VA.5",1.2,22.5,620206,2.3,35.06632,246695,12.4,87.5,79.7,63.5,49.1,31.1,13.5,6.4,2.3,1.2,44028,34311,497220,3.1,40,16.9,70.9,620104,1,24.5,NA,1.6,0.9,72.6,74.1,98.4,17.9,38.5,0.4650299,408556,"15452","VA",5,"Payne","Lewis","Franklin",49,"M","Democrat",5,639,1,5," VIRGINI",-0.158,0.477,NA,NA,NA,NA,NA,NA,0,0,2,146,0,0,0,104,"R",206,228,1,-0.7797543,17.52455
